Date,long_short
2025-01-03 15:30:00+00:00,0.01864209779748749
2025-01-03 15:40:00+00:00,0.016075624347297923
2025-01-03 15:50:00+00:00,0.016378527065060933
2025-01-03 16:00:00+00:00,0.01676609987454869
2025-01-03 16:10:00+00:00,0.013079834676698487
2025-01-03 16:20:00+00:00,0.012020789377752639
2025-01-03 16:30:00+00:00,0.007334355319777108
2025-01-03 16:40:00+00:00,0.009692117427580582
2025-01-03 16:50:00+00:00,0.012356421161968889
2025-01-03 17:00:00+00:00,0.01286105882649835
2025-01-03 17:10:00+00:00,0.013894305061531664
2025-01-03 17:20:00+00:00,0.012452952350204605
2025-01-03 17:30:00+00:00,0.011646131975351803
2025-01-03 17:40:00+00:00,0.01223916660627511
2025-01-03 17:50:00+00:00,0.01343668858488023
2025-01-03 18:00:00+00:00,0.013509099244199074
2025-01-03 18:10:00+00:00,0.014346012932641594
2025-01-03 18:20:00+00:00,0.015575097633427015
2025-01-03 18:30:00+00:00,0.015799879782153248
2025-01-03 18:40:00+00:00,0.015545262356909673
2025-01-03 18:50:00+00:00,0.01551737715569712
2025-01-03 19:00:00+00:00,0.015931568111902994
2025-01-03 19:10:00+00:00,0.014773113408236949
2025-01-03 19:20:00+00:00,0.01442465717474195
2025-01-03 19:30:00+00:00,0.01427642766280579
2025-01-03 19:40:00+00:00,0.014042849900761656
2025-01-03 19:50:00+00:00,0.014014049323213706
2025-01-03 20:00:00+00:00,0.012903602069810338
2025-01-03 20:10:00+00:00,0.013532895141519008
2025-01-03 20:20:00+00:00,0.014251218216990713
2025-01-03 20:30:00+00:00,0.012832941289271371
2025-01-03 20:40:00+00:00,0.01267409399229491
2025-01-03 20:50:00+00:00,0.011745783600954907
2025-01-03 21:00:00+00:00,0.011938612689065264
2025-01-03 21:10:00+00:00,0.011844916600379563
2025-01-03 21:20:00+00:00,0.012469422330724234
2025-01-03 21:30:00+00:00,0.012152229367971668
2025-01-03 21:40:00+00:00,0.011616141498047128
2025-01-03 21:50:00+00:00,0.012453652825216155
2025-01-03 22:00:00+00:00,0.013017177286237525
2025-01-03 22:10:00+00:00,0.014037828347200909
2025-01-03 22:20:00+00:00,0.014310161783456898
2025-01-03 22:30:00+00:00,0.014150172121523585
2025-01-03 22:40:00+00:00,0.013795088935085076
2025-01-03 22:50:00+00:00,0.013930856272144965
2025-01-03 23:00:00+00:00,0.013710123946667707
2025-01-03 23:10:00+00:00,0.014075422425001705
2025-01-03 23:20:00+00:00,0.012894547329546757
2025-01-03 23:30:00+00:00,0.013300157243006483
2025-01-03 23:40:00+00:00,0.013217396871468612
2025-01-03 23:50:00+00:00,0.013686030329268295
2025-01-04 00:00:00+00:00,0.013513952427602893
2025-01-04 00:10:00+00:00,0.013311132188451813
2025-01-04 00:20:00+00:00,0.013636022742777199
2025-01-04 00:30:00+00:00,0.016068947396756572
2025-01-04 00:40:00+00:00,0.014446308056025758
2025-01-04 00:50:00+00:00,0.01597758019500728
2025-01-04 01:00:00+00:00,0.01566090794408237
2025-01-04 01:10:00+00:00,0.014312463295716338
2025-01-04 01:20:00+00:00,0.01598512591383594
2025-01-04 01:30:00+00:00,0.01579932414061358
2025-01-04 01:40:00+00:00,0.01753539030971707
2025-01-04 01:50:00+00:00,0.018970266123564894
2025-01-04 02:00:00+00:00,0.021594524415435412
2025-01-04 02:10:00+00:00,0.021689405591776012
2025-01-04 02:20:00+00:00,0.023078982421484318
2025-01-04 02:30:00+00:00,0.024796310797644328
2025-01-04 02:40:00+00:00,0.02436946956443964
2025-01-04 02:50:00+00:00,0.023505262584529785
2025-01-04 03:00:00+00:00,0.023413407236942074
2025-01-04 03:10:00+00:00,0.023415644177181116
2025-01-04 03:20:00+00:00,0.02372528520951489
2025-01-04 03:30:00+00:00,0.024264367476502846
2025-01-04 03:40:00+00:00,0.02417010026836297
2025-01-04 03:50:00+00:00,0.023905147215226963
2025-01-04 04:00:00+00:00,0.02394895181505463
2025-01-04 04:10:00+00:00,0.024883300403859776
2025-01-04 04:20:00+00:00,0.024184079608014608
2025-01-04 04:30:00+00:00,0.023256527966467155
2025-01-04 04:40:00+00:00,0.023952891910102414
2025-01-04 04:50:00+00:00,0.024302881151811118
2025-01-04 05:00:00+00:00,0.02456243149372006
2025-01-04 05:10:00+00:00,0.0253377025654955
2025-01-04 05:20:00+00:00,0.025495349384863975
2025-01-04 05:30:00+00:00,0.025401937239454053
2025-01-04 05:40:00+00:00,0.025149527866415777
2025-01-04 05:50:00+00:00,0.025174214267997375
2025-01-04 06:00:00+00:00,0.02572207717335484
2025-01-04 06:10:00+00:00,0.02545974186143818
2025-01-04 06:20:00+00:00,0.02648006184434193
2025-01-04 06:30:00+00:00,0.026478439924316755
2025-01-04 06:40:00+00:00,0.025861968376163613
2025-01-04 06:50:00+00:00,0.025741552857239558
2025-01-04 07:00:00+00:00,0.02615280512008966
2025-01-04 07:10:00+00:00,0.025497170922006207
2025-01-04 07:20:00+00:00,0.025419636299592874
2025-01-04 07:30:00+00:00,0.02532558352336034
2025-01-04 07:40:00+00:00,0.025035677640592224
2025-01-04 07:50:00+00:00,0.02495788096861551
2025-01-04 08:00:00+00:00,0.024593451657016985
2025-01-04 08:10:00+00:00,0.0248084660436505
2025-01-04 08:20:00+00:00,0.025470533557751196
2025-01-04 08:30:00+00:00,0.025092838923268967
2025-01-04 08:40:00+00:00,0.02481018430326154
2025-01-04 08:50:00+00:00,0.025745857691847895
2025-01-04 09:00:00+00:00,0.027011127400937918
2025-01-04 09:10:00+00:00,0.028213363550786186
2025-01-04 09:20:00+00:00,0.028403704637019134
2025-01-04 09:30:00+00:00,0.028250831569840873
2025-01-04 09:40:00+00:00,0.027135029568996494
2025-01-04 09:50:00+00:00,0.026929832074534588
2025-01-04 10:00:00+00:00,0.0264383315466592
2025-01-04 10:10:00+00:00,0.026478526540734793
2025-01-04 10:20:00+00:00,0.027311098407883927
2025-01-04 10:30:00+00:00,0.027938501168760954
2025-01-04 10:40:00+00:00,0.02869021337108313
2025-01-04 10:50:00+00:00,0.028119360940203064
2025-01-04 11:00:00+00:00,0.02865405467579274
2025-01-04 11:10:00+00:00,0.02886936262213302
2025-01-04 11:20:00+00:00,0.028762972342225357
2025-01-04 11:30:00+00:00,0.028864768406707597
2025-01-04 11:40:00+00:00,0.029326941190058298
2025-01-04 11:50:00+00:00,0.0291048747225775
2025-01-04 12:00:00+00:00,0.02936820065589063
2025-01-04 12:10:00+00:00,0.027760428476142573
2025-01-04 12:20:00+00:00,0.025831226602112345
2025-01-04 12:30:00+00:00,0.02508592267065879
2025-01-04 12:40:00+00:00,0.026553235144763043
2025-01-04 12:50:00+00:00,0.025087080325407296
2025-01-04 13:00:00+00:00,0.025234732388362158
2025-01-04 13:10:00+00:00,0.024556821278419516
2025-01-04 13:20:00+00:00,0.025313976303344088
2025-01-04 13:30:00+00:00,0.026413665885248294
2025-01-04 13:40:00+00:00,0.024455592539863513
2025-01-04 13:50:00+00:00,0.024610422797372022
2025-01-04 14:00:00+00:00,0.02531486515913217
2025-01-04 14:10:00+00:00,0.026328924611386695
2025-01-04 14:20:00+00:00,0.025537311982925193
2025-01-04 14:30:00+00:00,0.0247006720556171
2025-01-04 14:40:00+00:00,0.0243974527612405
2025-01-04 14:50:00+00:00,0.024202318469471518
2025-01-04 15:00:00+00:00,0.024765685063375953
2025-01-04 15:10:00+00:00,0.02307947357623341
2025-01-04 15:20:00+00:00,0.023882608051744025
2025-01-04 15:30:00+00:00,0.027608999469521223
2025-01-04 15:40:00+00:00,0.02770190988858312
2025-01-04 15:50:00+00:00,0.029144989069955995
2025-01-04 16:00:00+00:00,0.030143857484819847
