Date,Average_Cumulative_Return
2025-01-03 08:40:00+00:00,1.0171462512113343
2025-01-03 08:50:00+00:00,1.0173116599988057
2025-01-03 09:00:00+00:00,1.0176414992834029
2025-01-03 09:10:00+00:00,1.01763056811116
2025-01-03 09:20:00+00:00,1.0181209136937421
2025-01-03 09:30:00+00:00,1.0189386119196726
2025-01-03 09:40:00+00:00,1.0195938217879141
2025-01-03 09:50:00+00:00,1.0195627259001154
2025-01-03 10:00:00+00:00,1.0207969727966741
2025-01-03 10:10:00+00:00,1.0206266061836635
2025-01-03 10:20:00+00:00,1.0197416379472608
2025-01-03 10:30:00+00:00,1.018917215970817
2025-01-03 10:40:00+00:00,1.0205881109369077
2025-01-03 10:50:00+00:00,1.0213850309202428
2025-01-03 11:00:00+00:00,1.0210490927019436
2025-01-03 11:10:00+00:00,1.0213831317089497
2025-01-03 11:20:00+00:00,1.0198474873511574
2025-01-03 11:30:00+00:00,1.0192161252607717
2025-01-03 11:40:00+00:00,1.0185145954833552
2025-01-03 11:50:00+00:00,1.0182855210797235
2025-01-03 12:00:00+00:00,1.0176258618254839
2025-01-03 12:10:00+00:00,1.0173135301800087
2025-01-03 12:20:00+00:00,1.0170361087831123
2025-01-03 12:30:00+00:00,1.01838262333137
2025-01-03 12:40:00+00:00,1.01937587156988
2025-01-03 12:50:00+00:00,1.020479904393063
2025-01-03 13:00:00+00:00,1.017460136817239
2025-01-03 13:10:00+00:00,1.0175624970016073
2025-01-03 13:20:00+00:00,1.0168617009636014
2025-01-03 13:30:00+00:00,1.0170264280031691
2025-01-03 13:40:00+00:00,1.0178879599457828
2025-01-03 13:50:00+00:00,1.0172920046259315
2025-01-03 14:00:00+00:00,1.0180985422668494
2025-01-03 14:10:00+00:00,1.0185885568828024
2025-01-03 14:20:00+00:00,1.0184664719871517
2025-01-03 14:30:00+00:00,1.0171441742661027
2025-01-03 14:40:00+00:00,1.0195869626618346
2025-01-03 14:50:00+00:00,1.0186409241166288
2025-01-03 15:00:00+00:00,1.0186265607638245
2025-01-03 15:10:00+00:00,1.0191042701600463
2025-01-03 15:20:00+00:00,1.018017864576747
2025-01-03 15:30:00+00:00,1.0169218318060953
2025-01-03 15:40:00+00:00,1.0143654359576129
2025-01-03 15:50:00+00:00,1.014665341033185
2025-01-03 16:00:00+00:00,1.0150601651644222
2025-01-03 16:10:00+00:00,1.0113773592655542
2025-01-03 16:20:00+00:00,1.0103155615248216
2025-01-03 16:30:00+00:00,1.0056316936236402
2025-01-03 16:40:00+00:00,1.0079932150790563
2025-01-03 16:50:00+00:00,1.0106524528236873
2025-01-03 17:00:00+00:00,1.0111567767239173
2025-01-03 17:10:00+00:00,1.0113670122434635
2025-01-03 17:20:00+00:00,1.0099267902455196
2025-01-03 17:30:00+00:00,1.0098761240735319
2025-01-03 17:40:00+00:00,1.0104701956419724
2025-01-03 17:50:00+00:00,1.0116711938301592
2025-01-03 18:00:00+00:00,1.011227515574409
2025-01-03 18:10:00+00:00,1.0120564694793706
2025-01-03 18:20:00+00:00,1.0132808509614137
2025-01-03 18:30:00+00:00,1.0125368622249047
2025-01-03 18:40:00+00:00,1.012284866982788
2025-01-03 18:50:00+00:00,1.0129237909254885
2025-01-03 19:00:00+00:00,1.013343901915496
2025-01-03 19:10:00+00:00,1.012192034847353
2025-01-03 19:20:00+00:00,1.0120812360758227
2025-01-03 19:30:00+00:00,1.0119346892888976
2025-01-03 19:40:00+00:00,1.0116994118285207
2025-01-03 19:50:00+00:00,1.0116719056749277
2025-01-03 20:00:00+00:00,1.010553810357486
2025-01-03 20:10:00+00:00,1.011180864906382
2025-01-03 20:20:00+00:00,1.0118960063467977
2025-01-03 20:30:00+00:00,1.0104803373166655
2025-01-03 20:40:00+00:00,1.010321235749674
2025-01-03 20:50:00+00:00,1.009398304147108
2025-01-03 21:00:00+00:00,1.0087676025359162
2025-01-03 21:10:00+00:00,1.0086731154590356
2025-01-03 21:20:00+00:00,1.0092934465294614
2025-01-03 21:30:00+00:00,1.0089046456967654
2025-01-03 21:40:00+00:00,1.009186944832899
2025-01-03 21:50:00+00:00,1.0091988785104795
2025-01-03 22:00:00+00:00,1.0097598095114815
2025-01-03 22:10:00+00:00,1.0103971583298672
2025-01-03 22:20:00+00:00,1.010652985867354
2025-01-03 22:30:00+00:00,1.010827502022535
2025-01-03 22:40:00+00:00,1.01100983576276
2025-01-03 22:50:00+00:00,1.0107905210597412
2025-01-03 23:00:00+00:00,1.0105710913491206
2025-01-03 23:10:00+00:00,1.0109389429525735
2025-01-03 23:20:00+00:00,1.0097618888606985
2025-01-03 23:30:00+00:00,1.0101690445437879
2025-01-03 23:40:00+00:00,1.010086058385675
2025-01-03 23:50:00+00:00,1.0105519389840776
2025-01-04 00:00:00+00:00,1.0103826834146015
2025-01-04 00:10:00+00:00,1.0101709011852367
2025-01-04 00:20:00+00:00,1.0104954183233033
2025-01-04 00:30:00+00:00,1.0141270624228198
2025-01-04 00:40:00+00:00,1.0127464317866903
2025-01-04 00:50:00+00:00,1.0142781803814462
2025-01-04 01:00:00+00:00,1.0139673671213343
2025-01-04 01:10:00+00:00,1.012619139472628
